plate_name	plate_number	bioscreen_well	replicate	sp_hist	strep_conc	sp_filtrate	y0	mumax	K	alpha	lambda	r2
bioscreen_strep_01	1	25	5	ANC_0403	4	NA	0.08355655693023196	0.7985520081020125	0.3872424827913249	0.9592623845510073	13.130355607489763	0.994217414529324
bioscreen_strep_01	1	26	1	ANC_1287	4	NA	0.08349410243946412	0.6562543508614975	0.5644492983720659	2.0030330216773975	5.526795561499493	0.9961260613352423
bioscreen_strep_01	1	27	2	ANC_1287	4	NA	0.0833014705586542	0.6113730302838505	0.5711810529243074	2.1680654213989596	5.386773735757029	0.9960099974123171
bioscreen_strep_01	1	28	3	ANC_1287	4	NA	0.0845630403402791	0.6203637628802957	0.5676601346677403	2.154580091427088	5.402685947206532	0.9955915474496491
bioscreen_strep_01	1	29	4	ANC_1287	4	NA	0.08445619986224098	0.6454016279531367	0.5701149069216978	1.968529629995907	5.730071275440544	0.9950540661688052
bioscreen_strep_01	1	3	3	ANC_0403	0	NA	0.0846030332199938	0.6991914293621441	0.4061447579536984	1.482071013024314	10.031060250279369	0.9928179926878477
bioscreen_strep_01	1	30	5	ANC_1287	4	NA	0.08714626722369813	0.5374226965300272	0.5803954653632848	2.6976291805082457	5.261077236317471	0.9942863634604069
bioscreen_strep_01	1	31	1	ANC_1896	4	NA	0.0847594524120193	0.22808980098271822	0.529528488576865	1.7602668112324302	9.19485114630553	0.999183509859885
bioscreen_strep_01	1	32	2	ANC_1896	4	NA	0.08453682149601448	0.2500042416654478	0.5101655364820203	1.544006351646479	9.385907320165918	0.9994643496949578
bioscreen_strep_01	1	33	3	ANC_1896	4	NA	0.08872277082243452	0.2464874875271521	0.5186859834703568	1.0907237380780859	9.530410788562566	0.9993175799562795
