sample	evo_hist	strainID	target_f
4_p12_H07			
4_p12_H07			
4_p12_H07			
4_p12_H08			
4_p12_H08			
4_p12_H08			
4_p12_H08			
4_p12_H09			
4_p12_H09			
4_p12_H09			
4_p12_H09			
4_p12_H10			
4_p12_H10			
4_p12_H10			
4_p12_H10			
4_p12_H11			
4_p12_H11			
4_p12_H11			
4_p12_H11			
4_p12_H12			
4_p12_H12			
4_p12_H12			
4_p12_H12			
4_p13_A01			
4_p13_A01			
4_p13_A01			
4_p13_A01			
4_p13_A02			
4_p13_A02			
4_p13_A02			
4_p13_A02			
4_p13_A03			
4_p13_A03			
4_p13_A03			
4_p13_A03			
4_p13_A04			
4_p13_A04			
4_p13_A04			
4_p13_A04			
4_p13_A05	anc	HAMBI_0403	0.7
4_p13_A05	anc	HAMBI_1287	0.1
4_p13_A05	anc	HAMBI_1896	0.1
4_p13_A05	anc	HAMBI_1977	0.1
4_p13_A06	anc	HAMBI_0403	0.7
4_p13_A06	anc	HAMBI_1287	0.1
4_p13_A06	anc	HAMBI_1896	0.1
4_p13_A06	evo	HAMBI_1977	0.1
4_p13_A07	anc	HAMBI_0403	0.7
4_p13_A07	anc	HAMBI_1287	0.1
4_p13_A07	evo	HAMBI_1896	0.1
4_p13_A07	anc	HAMBI_1977	0.1
4_p13_A08	anc	HAMBI_0403	0.7
4_p13_A08	anc	HAMBI_1287	0.1
4_p13_A08	evo	HAMBI_1896	0.1
4_p13_A08	evo	HAMBI_1977	0.1
4_p13_A09	anc	HAMBI_0403	0.7
4_p13_A09	evo	HAMBI_1287	0.1
4_p13_A09	anc	HAMBI_1896	0.1
4_p13_A09	anc	HAMBI_1977	0.1
4_p13_A10	anc	HAMBI_0403	0.7
4_p13_A10	evo	HAMBI_1287	0.1
4_p13_A10	anc	HAMBI_1896	0.1
4_p13_A10	evo	HAMBI_1977	0.1
4_p13_A11	anc	HAMBI_0403	0.7
4_p13_A11	evo	HAMBI_1287	0.1
4_p13_A11	evo	HAMBI_1896	0.1
4_p13_A11	anc	HAMBI_1977	0.1
4_p13_A12	anc	HAMBI_0403	0.7
4_p13_A12	evo	HAMBI_1287	0.1
4_p13_A12	evo	HAMBI_1896	0.1
4_p13_A12	evo	HAMBI_1977	0.1
4_p13_B01			
4_p13_B01			
4_p13_B01			
4_p13_B01			
4_p13_B02			
4_p13_B02			
4_p13_B02			
4_p13_B02			
4_p13_B03			
4_p13_B03			
4_p13_B03			
4_p13_B03			
4_p13_B04			
4_p13_B04			
4_p13_B04			
4_p13_B04			
4_p13_B05	evo	HAMBI_0403	0.7
4_p13_B05	anc	HAMBI_1287	0.1
4_p13_B05	anc	HAMBI_1896	0.1
4_p13_B05	anc	HAMBI_1977	0.1
4_p13_B06	evo	HAMBI_0403	0.7
4_p13_B06	anc	HAMBI_1287	0.1
4_p13_B06	anc	HAMBI_1896	0.1
4_p13_B06	evo	HAMBI_1977	0.1
4_p13_B07	evo	HAMBI_0403	0.7
4_p13_B07	anc	HAMBI_1287	0.1
4_p13_B07	evo	HAMBI_1896	0.1
4_p13_B07	anc	HAMBI_1977	0.1
4_p13_B08	evo	HAMBI_0403	0.7
4_p13_B08	anc	HAMBI_1287	0.1
4_p13_B08	evo	HAMBI_1896	0.1
4_p13_B08	evo	HAMBI_1977	0.1
4_p13_B09	evo	HAMBI_0403	0.7
4_p13_B09	evo	HAMBI_1287	0.1
4_p13_B09	anc	HAMBI_1896	0.1
4_p13_B09	anc	HAMBI_1977	0.1
4_p13_B10	evo	HAMBI_0403	0.7
4_p13_B10	evo	HAMBI_1287	0.1
4_p13_B10	anc	HAMBI_1896	0.1
4_p13_B10	evo	HAMBI_1977	0.1
4_p13_B11	evo	HAMBI_0403	0.7
4_p13_B11	evo	HAMBI_1287	0.1
4_p13_B11	evo	HAMBI_1896	0.1
4_p13_B11	anc	HAMBI_1977	0.1
4_p13_B12	evo	HAMBI_0403	0.7
4_p13_B12	evo	HAMBI_1287	0.1
4_p13_B12	evo	HAMBI_1896	0.1
4_p13_B12	evo	HAMBI_1977	0.1
4_p13_C01	anc	HAMBI_0403	0.1
4_p13_C01	evo	HAMBI_1287	0.1
4_p13_C01	anc	HAMBI_1896	0.7
4_p13_C01	anc	HAMBI_1977	0.1
4_p13_C02	anc	HAMBI_0403	0.1
4_p13_C02	evo	HAMBI_1287	0.1
4_p13_C02	anc	HAMBI_1896	0.7
4_p13_C02	evo	HAMBI_1977	0.1
4_p13_C03	anc	HAMBI_0403	0.1
4_p13_C03	evo	HAMBI_1287	0.1
4_p13_C03	evo	HAMBI_1896	0.7
4_p13_C03	anc	HAMBI_1977	0.1
4_p13_C04	anc	HAMBI_0403	0.1
4_p13_C04	evo	HAMBI_1287	0.1
4_p13_C04	evo	HAMBI_1896	0.7
4_p13_C04	evo	HAMBI_1977	0.1
4_p13_C05	anc	HAMBI_0403	0.1
4_p13_C05	anc	HAMBI_1287	0.7
4_p13_C05	anc	HAMBI_1896	0.1
4_p13_C05	anc	HAMBI_1977	0.1
4_p13_C06	anc	HAMBI_0403	0.1
4_p13_C06	anc	HAMBI_1287	0.7
4_p13_C06	anc	HAMBI_1896	0.1
4_p13_C06	evo	HAMBI_1977	0.1
4_p13_C07	anc	HAMBI_0403	0.1
4_p13_C07	anc	HAMBI_1287	0.7
4_p13_C07	evo	HAMBI_1896	0.1
4_p13_C07	anc	HAMBI_1977	0.1
4_p13_C08	anc	HAMBI_0403	0.1
4_p13_C08	anc	HAMBI_1287	0.7
4_p13_C08	evo	HAMBI_1896	0.1
4_p13_C08	evo	HAMBI_1977	0.1
4_p13_C09	anc	HAMBI_0403	0.1
4_p13_C09	evo	HAMBI_1287	0.7
4_p13_C09	anc	HAMBI_1896	0.1
4_p13_C09	anc	HAMBI_1977	0.1
4_p13_C10	anc	HAMBI_0403	0.1
4_p13_C10	evo	HAMBI_1287	0.7
4_p13_C10	anc	HAMBI_1896	0.1
4_p13_C10	evo	HAMBI_1977	0.1
4_p13_C11	anc	HAMBI_0403	0.1
4_p13_C11	evo	HAMBI_1287	0.7
4_p13_C11	evo	HAMBI_1896	0.1
4_p13_C11	anc	HAMBI_1977	0.1
4_p13_C12	anc	HAMBI_0403	0.1
4_p13_C12	evo	HAMBI_1287	0.7
4_p13_C12	evo	HAMBI_1896	0.1
4_p13_C12	evo	HAMBI_1977	0.1
4_p13_D01	evo	HAMBI_0403	0.1
4_p13_D01	evo	HAMBI_1287	0.1
4_p13_D01	anc	HAMBI_1896	0.7
4_p13_D01	anc	HAMBI_1977	0.1
4_p13_D02	evo	HAMBI_0403	0.1
4_p13_D02	evo	HAMBI_1287	0.1
4_p13_D02	anc	HAMBI_1896	0.7
4_p13_D02	evo	HAMBI_1977	0.1
4_p13_D03	evo	HAMBI_0403	0.1
4_p13_D03	evo	HAMBI_1287	0.1
4_p13_D03	evo	HAMBI_1896	0.7
4_p13_D03	anc	HAMBI_1977	0.1
4_p13_D04	evo	HAMBI_0403	0.1
4_p13_D04	evo	HAMBI_1287	0.1
4_p13_D04	evo	HAMBI_1896	0.7
4_p13_D04	evo	HAMBI_1977	0.1
4_p13_D05	evo	HAMBI_0403	0.1
4_p13_D05	anc	HAMBI_1287	0.7
4_p13_D05	anc	HAMBI_1896	0.1
4_p13_D05	anc	HAMBI_1977	0.1
4_p13_D06	evo	HAMBI_0403	0.1
4_p13_D06	anc	HAMBI_1287	0.7
4_p13_D06	anc	HAMBI_1896	0.1
4_p13_D06	evo	HAMBI_1977	0.1
4_p13_D07	evo	HAMBI_0403	0.1
4_p13_D07	anc	HAMBI_1287	0.7
4_p13_D07	evo	HAMBI_1896	0.1
4_p13_D07	anc	HAMBI_1977	0.1
4_p13_D08	evo	HAMBI_0403	0.1
4_p13_D08	anc	HAMBI_1287	0.7
4_p13_D08	evo	HAMBI_1896	0.1
4_p13_D08	evo	HAMBI_1977	0.1
4_p13_D09	evo	HAMBI_0403	0.1
4_p13_D09	evo	HAMBI_1287	0.7
4_p13_D09	anc	HAMBI_1896	0.1
4_p13_D09	anc	HAMBI_1977	0.1
4_p13_D10	evo	HAMBI_0403	0.1
4_p13_D10	evo	HAMBI_1287	0.7
4_p13_D10	anc	HAMBI_1896	0.1
4_p13_D10	evo	HAMBI_1977	0.1
4_p13_D11	evo	HAMBI_0403	0.1
4_p13_D11	evo	HAMBI_1287	0.7
4_p13_D11	evo	HAMBI_1896	0.1
4_p13_D11	anc	HAMBI_1977	0.1
4_p13_D12	evo	HAMBI_0403	0.1
4_p13_D12	evo	HAMBI_1287	0.7
4_p13_D12	evo	HAMBI_1896	0.1
4_p13_D12	evo	HAMBI_1977	0.1
4_p13_E01	anc	HAMBI_0403	0.1
4_p13_E01	anc	HAMBI_1287	0.1
4_p13_E01	anc	HAMBI_1896	0.1
4_p13_E01	anc	HAMBI_1977	0.7
4_p13_E02	anc	HAMBI_0403	0.1
4_p13_E02	anc	HAMBI_1287	0.1
4_p13_E02	anc	HAMBI_1896	0.1
4_p13_E02	evo	HAMBI_1977	0.7
4_p13_E03	anc	HAMBI_0403	0.1
4_p13_E03	anc	HAMBI_1287	0.1
4_p13_E03	evo	HAMBI_1896	0.1
4_p13_E03	anc	HAMBI_1977	0.7
4_p13_E04	anc	HAMBI_0403	0.1
4_p13_E04	anc	HAMBI_1287	0.1
4_p13_E04	evo	HAMBI_1896	0.1
4_p13_E04	evo	HAMBI_1977	0.7
4_p13_E05	anc	HAMBI_0403	0.1
4_p13_E05	anc	HAMBI_1287	0.1
4_p13_E05	anc	HAMBI_1896	0.7
4_p13_E05	anc	HAMBI_1977	0.1
4_p13_E06	anc	HAMBI_0403	0.1
4_p13_E06	anc	HAMBI_1287	0.1
4_p13_E06	anc	HAMBI_1896	0.7
4_p13_E06	evo	HAMBI_1977	0.1
4_p13_E07	anc	HAMBI_0403	0.1
4_p13_E07	anc	HAMBI_1287	0.1
4_p13_E07	evo	HAMBI_1896	0.7
4_p13_E07	anc	HAMBI_1977	0.1
4_p13_E08	anc	HAMBI_0403	0.1
4_p13_E08	anc	HAMBI_1287	0.1
4_p13_E08	evo	HAMBI_1896	0.7
4_p13_E08	evo	HAMBI_1977	0.1
4_p13_E09	anc	HAMBI_0403	0.1
4_p13_E09	evo	HAMBI_1287	0.1
4_p13_E09	anc	HAMBI_1896	0.1
4_p13_E09	anc	HAMBI_1977	0.7
4_p13_E10	anc	HAMBI_0403	0.1
4_p13_E10	evo	HAMBI_1287	0.1
4_p13_E10	anc	HAMBI_1896	0.1
4_p13_E10	evo	HAMBI_1977	0.7
4_p13_E11	anc	HAMBI_0403	0.1
4_p13_E11	evo	HAMBI_1287	0.1
4_p13_E11	evo	HAMBI_1896	0.1
4_p13_E11	anc	HAMBI_1977	0.7
4_p13_E12	anc	HAMBI_0403	0.1
4_p13_E12	evo	HAMBI_1287	0.1
4_p13_E12	evo	HAMBI_1896	0.1
4_p13_E12	evo	HAMBI_1977	0.7
4_p13_F01	evo	HAMBI_0403	0.1
4_p13_F01	anc	HAMBI_1287	0.1
4_p13_F01	anc	HAMBI_1896	0.1
4_p13_F01	anc	HAMBI_1977	0.7
4_p13_F02	evo	HAMBI_0403	0.1
4_p13_F02	anc	HAMBI_1287	0.1
4_p13_F02	anc	HAMBI_1896	0.1
4_p13_F02	evo	HAMBI_1977	0.7
4_p13_F03	evo	HAMBI_0403	0.1
4_p13_F03	anc	HAMBI_1287	0.1
4_p13_F03	evo	HAMBI_1896	0.1
4_p13_F03	anc	HAMBI_1977	0.7
4_p13_F04	evo	HAMBI_0403	0.1
4_p13_F04	anc	HAMBI_1287	0.1
4_p13_F04	evo	HAMBI_1896	0.1
4_p13_F04	evo	HAMBI_1977	0.7
4_p13_F05	evo	HAMBI_0403	0.1
4_p13_F05	anc	HAMBI_1287	0.1
4_p13_F05	anc	HAMBI_1896	0.7
4_p13_F05	anc	HAMBI_1977	0.1
4_p13_F06	evo	HAMBI_0403	0.1
4_p13_F06	anc	HAMBI_1287	0.1
4_p13_F06	anc	HAMBI_1896	0.7
4_p13_F06	evo	HAMBI_1977	0.1
4_p13_F07	evo	HAMBI_0403	0.1
4_p13_F07	anc	HAMBI_1287	0.1
4_p13_F07	evo	HAMBI_1896	0.7
4_p13_F07	anc	HAMBI_1977	0.1
4_p13_F08	evo	HAMBI_0403	0.1
4_p13_F08	anc	HAMBI_1287	0.1
4_p13_F08	evo	HAMBI_1896	0.7
4_p13_F08	evo	HAMBI_1977	0.1
4_p13_F09	evo	HAMBI_0403	0.1
4_p13_F09	evo	HAMBI_1287	0.1
4_p13_F09	anc	HAMBI_1896	0.1
4_p13_F09	anc	HAMBI_1977	0.7
4_p13_F10	evo	HAMBI_0403	0.1
4_p13_F10	evo	HAMBI_1287	0.1
4_p13_F10	anc	HAMBI_1896	0.1
4_p13_F10	evo	HAMBI_1977	0.7
4_p13_F11	evo	HAMBI_0403	0.1
4_p13_F11	evo	HAMBI_1287	0.1
4_p13_F11	evo	HAMBI_1896	0.1
4_p13_F11	anc	HAMBI_1977	0.7
4_p13_F12	evo	HAMBI_0403	0.1
4_p13_F12	evo	HAMBI_1287	0.1
4_p13_F12	evo	HAMBI_1896	0.1
4_p13_F12	evo	HAMBI_1977	0.7
4_p13_G01			
4_p13_G01			
4_p13_G01			
4_p13_G01			
4_p13_G02			
4_p13_G02			
4_p13_G02			
4_p13_G02			
4_p13_G03			
4_p13_G03			
4_p13_G03			
4_p13_G03			
4_p13_G04			
4_p13_G04			
4_p13_G04			
4_p13_G04			
4_p13_G05			
4_p13_G05			
4_p13_G05			
4_p13_G05			
4_p13_G06			
4_p13_G06			
4_p13_G06			
4_p13_G06			
4_p13_G07			
4_p13_G07			
4_p13_G07			
4_p13_G07			
4_p13_G08			
4_p13_G08			
4_p13_G08			
4_p13_G08			
4_p13_G09			
4_p13_G09			
4_p13_G09			
4_p13_G09			
4_p13_G10			
4_p13_G10			
4_p13_G10			
4_p13_G10			
4_p13_G11			
4_p13_G11			
4_p13_G11			
4_p13_G11			
4_p13_G12			
4_p13_G12			
4_p13_G12			
4_p13_G12			
4_p13_H01			
4_p13_H01			
4_p13_H01			
4_p13_H01			
4_p13_H02			
4_p13_H02			
4_p13_H02			
4_p13_H02			
4_p13_H03			
4_p13_H03			
4_p13_H03			
4_p13_H03			
4_p13_H04			
4_p13_H04			
4_p13_H04			
4_p13_H04			
4_p13_H05			
4_p13_H05			
4_p13_H05			
4_p13_H05			
4_p13_H06			
4_p13_H06			
4_p13_H06			
4_p13_H06			
4_p13_H07			
4_p13_H07			
4_p13_H07			
4_p13_H07			
4_p13_H08			
4_p13_H08			
4_p13_H08			
4_p13_H08			
4_p13_H09			
4_p13_H09			
4_p13_H09			
4_p13_H09			
4_p13_H10			
4_p13_H10			
4_p13_H10			
4_p13_H10			
4_p13_H11			
4_p13_H11			
4_p13_H11			
4_p13_H11			
4_p13_H12			
4_p13_H12			
4_p13_H12			
4_p13_H12			
4_p14_A01			
4_p14_A01			
4_p14_A01			
4_p14_A01			
4_p14_A02			
4_p14_A02			
4_p14_A02			
4_p14_A02			
4_p14_A03			
4_p14_A03			
4_p14_A03			
4_p14_A03			
4_p14_A04			
4_p14_A04			
4_p14_A04			
4_p14_A04			
4_p14_A05	anc	HAMBI_0403	0.7
4_p14_A05	anc	HAMBI_1287	0.1
4_p14_A05	anc	HAMBI_1896	0.1
4_p14_A05	anc	HAMBI_1977	0.1
4_p14_A06	anc	HAMBI_0403	0.7
4_p14_A06	anc	HAMBI_1287	0.1
4_p14_A06	anc	HAMBI_1896	0.1
4_p14_A06	evo	HAMBI_1977	0.1
4_p14_A07	anc	HAMBI_0403	0.7
4_p14_A07	anc	HAMBI_1287	0.1
4_p14_A07	evo	HAMBI_1896	0.1
4_p14_A07	anc	HAMBI_1977	0.1
4_p14_A08	anc	HAMBI_0403	0.7
4_p14_A08	anc	HAMBI_1287	0.1
4_p14_A08	evo	HAMBI_1896	0.1
4_p14_A08	evo	HAMBI_1977	0.1
4_p14_A09	anc	HAMBI_0403	0.7
4_p14_A09	evo	HAMBI_1287	0.1
4_p14_A09	anc	HAMBI_1896	0.1
4_p14_A09	anc	HAMBI_1977	0.1
4_p14_A10	anc	HAMBI_0403	0.7
4_p14_A10	evo	HAMBI_1287	0.1
4_p14_A10	anc	HAMBI_1896	0.1
4_p14_A10	evo	HAMBI_1977	0.1
4_p14_A11	anc	HAMBI_0403	0.7
4_p14_A11	evo	HAMBI_1287	0.1
4_p14_A11	evo	HAMBI_1896	0.1
4_p14_A11	anc	HAMBI_1977	0.1
4_p14_A12	anc	HAMBI_0403	0.7
4_p14_A12	evo	HAMBI_1287	0.1
4_p14_A12	evo	HAMBI_1896	0.1
4_p14_A12	evo	HAMBI_1977	0.1
4_p14_B01			
4_p14_B01			
4_p14_B01			
4_p14_B01			
4_p14_B02			
4_p14_B02			
4_p14_B02			
4_p14_B02			
4_p14_B03			
4_p14_B03			
4_p14_B03			
4_p14_B03			
4_p14_B04			
4_p14_B04			
4_p14_B04			
4_p14_B04			
4_p14_B05	evo	HAMBI_0403	0.7
4_p14_B05	anc	HAMBI_1287	0.1
4_p14_B05	anc	HAMBI_1896	0.1
4_p14_B05	anc	HAMBI_1977	0.1
4_p14_B06	evo	HAMBI_0403	0.7
4_p14_B06	anc	HAMBI_1287	0.1
4_p14_B06	anc	HAMBI_1896	0.1
4_p14_B06	evo	HAMBI_1977	0.1
4_p14_B07	evo	HAMBI_0403	0.7
4_p14_B07	anc	HAMBI_1287	0.1
4_p14_B07	evo	HAMBI_1896	0.1
4_p14_B07	anc	HAMBI_1977	0.1
4_p14_B08	evo	HAMBI_0403	0.7
4_p14_B08	anc	HAMBI_1287	0.1
4_p14_B08	evo	HAMBI_1896	0.1
4_p14_B08	evo	HAMBI_1977	0.1
4_p14_B09	evo	HAMBI_0403	0.7
4_p14_B09	evo	HAMBI_1287	0.1
4_p14_B09	anc	HAMBI_1896	0.1
4_p14_B09	anc	HAMBI_1977	0.1
4_p14_B10	evo	HAMBI_0403	0.7
4_p14_B10	evo	HAMBI_1287	0.1
4_p14_B10	anc	HAMBI_1896	0.1
4_p14_B10	evo	HAMBI_1977	0.1
4_p14_B11	evo	HAMBI_0403	0.7
4_p14_B11	evo	HAMBI_1287	0.1
4_p14_B11	evo	HAMBI_1896	0.1
4_p14_B11	anc	HAMBI_1977	0.1
4_p14_B12	evo	HAMBI_0403	0.7
4_p14_B12	evo	HAMBI_1287	0.1
4_p14_B12	evo	HAMBI_1896	0.1
4_p14_B12	evo	HAMBI_1977	0.1
4_p14_C01	anc	HAMBI_0403	0.1
4_p14_C01	evo	HAMBI_1287	0.1
4_p14_C01	anc	HAMBI_1896	0.7
4_p14_C01	anc	HAMBI_1977	0.1
4_p14_C02	anc	HAMBI_0403	0.1
4_p14_C02	evo	HAMBI_1287	0.1
4_p14_C02	anc	HAMBI_1896	0.7
4_p14_C02	evo	HAMBI_1977	0.1
4_p14_C03	anc	HAMBI_0403	0.1
4_p14_C03	evo	HAMBI_1287	0.1
4_p14_C03	evo	HAMBI_1896	0.7
4_p14_C03	anc	HAMBI_1977	0.1
4_p14_C04	anc	HAMBI_0403	0.1
4_p14_C04	evo	HAMBI_1287	0.1
4_p14_C04	evo	HAMBI_1896	0.7
4_p14_C04	evo	HAMBI_1977	0.1
4_p14_C05	anc	HAMBI_0403	0.1
4_p14_C05	anc	HAMBI_1287	0.7
4_p14_C05	anc	HAMBI_1896	0.1
4_p14_C05	anc	HAMBI_1977	0.1
4_p14_C06	anc	HAMBI_0403	0.1
4_p14_C06	anc	HAMBI_1287	0.7
4_p14_C06	anc	HAMBI_1896	0.1
4_p14_C06	evo	HAMBI_1977	0.1
4_p14_C07	anc	HAMBI_0403	0.1
4_p14_C07	anc	HAMBI_1287	0.7
4_p14_C07	evo	HAMBI_1896	0.1
4_p14_C07	anc	HAMBI_1977	0.1
4_p14_C08	anc	HAMBI_0403	0.1
4_p14_C08	anc	HAMBI_1287	0.7
4_p14_C08	evo	HAMBI_1896	0.1
4_p14_C08	evo	HAMBI_1977	0.1
4_p14_C09	anc	HAMBI_0403	0.1
4_p14_C09	evo	HAMBI_1287	0.7
4_p14_C09	anc	HAMBI_1896	0.1
4_p14_C09	anc	HAMBI_1977	0.1
4_p14_C10	anc	HAMBI_0403	0.1
4_p14_C10	evo	HAMBI_1287	0.7
4_p14_C10	anc	HAMBI_1896	0.1
4_p14_C10	evo	HAMBI_1977	0.1
4_p14_C11	anc	HAMBI_0403	0.1
4_p14_C11	evo	HAMBI_1287	0.7
4_p14_C11	evo	HAMBI_1896	0.1
4_p14_C11	anc	HAMBI_1977	0.1
4_p14_C12	anc	HAMBI_0403	0.1
4_p14_C12	evo	HAMBI_1287	0.7
4_p14_C12	evo	HAMBI_1896	0.1
4_p14_C12	evo	HAMBI_1977	0.1
4_p14_D01	evo	HAMBI_0403	0.1
4_p14_D01	evo	HAMBI_1287	0.1
4_p14_D01	anc	HAMBI_1896	0.7
4_p14_D01	anc	HAMBI_1977	0.1
4_p14_D02	evo	HAMBI_0403	0.1
4_p14_D02	evo	HAMBI_1287	0.1
4_p14_D02	anc	HAMBI_1896	0.7
4_p14_D02	evo	HAMBI_1977	0.1
4_p14_D03	evo	HAMBI_0403	0.1
4_p14_D03	evo	HAMBI_1287	0.1
4_p14_D03	evo	HAMBI_1896	0.7
4_p14_D03	anc	HAMBI_1977	0.1
4_p14_D04	evo	HAMBI_0403	0.1
4_p14_D04	evo	HAMBI_1287	0.1
4_p14_D04	evo	HAMBI_1896	0.7
4_p14_D04	evo	HAMBI_1977	0.1
4_p14_D05	evo	HAMBI_0403	0.1
4_p14_D05	anc	HAMBI_1287	0.7
4_p14_D05	anc	HAMBI_1896	0.1
4_p14_D05	anc	HAMBI_1977	0.1
4_p14_D06	evo	HAMBI_0403	0.1
4_p14_D06	anc	HAMBI_1287	0.7
4_p14_D06	anc	HAMBI_1896	0.1
4_p14_D06	evo	HAMBI_1977	0.1
4_p14_D07	evo	HAMBI_0403	0.1
4_p14_D07	anc	HAMBI_1287	0.7
4_p14_D07	evo	HAMBI_1896	0.1
4_p14_D07	anc	HAMBI_1977	0.1
4_p14_D08	evo	HAMBI_0403	0.1
4_p14_D08	anc	HAMBI_1287	0.7
4_p14_D08	evo	HAMBI_1896	0.1
4_p14_D08	evo	HAMBI_1977	0.1
4_p14_D09	evo	HAMBI_0403	0.1
4_p14_D09	evo	HAMBI_1287	0.7
4_p14_D09	anc	HAMBI_1896	0.1
4_p14_D09	anc	HAMBI_1977	0.1
4_p14_D10	evo	HAMBI_0403	0.1
4_p14_D10	evo	HAMBI_1287	0.7
4_p14_D10	anc	HAMBI_1896	0.1
4_p14_D10	evo	HAMBI_1977	0.1
4_p14_D11	evo	HAMBI_0403	0.1
4_p14_D11	evo	HAMBI_1287	0.7
4_p14_D11	evo	HAMBI_1896	0.1
4_p14_D11	anc	HAMBI_1977	0.1
4_p14_D12	evo	HAMBI_0403	0.1
4_p14_D12	evo	HAMBI_1287	0.7
4_p14_D12	evo	HAMBI_1896	0.1
4_p14_D12	evo	HAMBI_1977	0.1
4_p14_E01	anc	HAMBI_0403	0.1
4_p14_E01	anc	HAMBI_1287	0.1
4_p14_E01	anc	HAMBI_1896	0.1
4_p14_E01	anc	HAMBI_1977	0.7
4_p14_E02	anc	HAMBI_0403	0.1
4_p14_E02	anc	HAMBI_1287	0.1
4_p14_E02	anc	HAMBI_1896	0.1
4_p14_E02	evo	HAMBI_1977	0.7
4_p14_E03	anc	HAMBI_0403	0.1
4_p14_E03	anc	HAMBI_1287	0.1
4_p14_E03	evo	HAMBI_1896	0.1
4_p14_E03	anc	HAMBI_1977	0.7
4_p14_E04	anc	HAMBI_0403	0.1
4_p14_E04	anc	HAMBI_1287	0.1
4_p14_E04	evo	HAMBI_1896	0.1
4_p14_E04	evo	HAMBI_1977	0.7
4_p14_E05	anc	HAMBI_0403	0.1
4_p14_E05	anc	HAMBI_1287	0.1
4_p14_E05	anc	HAMBI_1896	0.7
4_p14_E05	anc	HAMBI_1977	0.1
4_p14_E06	anc	HAMBI_0403	0.1
4_p14_E06	anc	HAMBI_1287	0.1
4_p14_E06	anc	HAMBI_1896	0.7
4_p14_E06	evo	HAMBI_1977	0.1
4_p14_E07	anc	HAMBI_0403	0.1
4_p14_E07	anc	HAMBI_1287	0.1
4_p14_E07	evo	HAMBI_1896	0.7
4_p14_E07	anc	HAMBI_1977	0.1
4_p14_E08	anc	HAMBI_0403	0.1
4_p14_E08	anc	HAMBI_1287	0.1
4_p14_E08	evo	HAMBI_1896	0.7
4_p14_E08	evo	HAMBI_1977	0.1
4_p14_E09	anc	HAMBI_0403	0.1
4_p14_E09	evo	HAMBI_1287	0.1
4_p14_E09	anc	HAMBI_1896	0.1
4_p14_E09	anc	HAMBI_1977	0.7
4_p14_E10	anc	HAMBI_0403	0.1
4_p14_E10	evo	HAMBI_1287	0.1
4_p14_E10	anc	HAMBI_1896	0.1
4_p14_E10	evo	HAMBI_1977	0.7
4_p14_E11	anc	HAMBI_0403	0.1
4_p14_E11	evo	HAMBI_1287	0.1
4_p14_E11	evo	HAMBI_1896	0.1
4_p14_E11	anc	HAMBI_1977	0.7
4_p14_E12	anc	HAMBI_0403	0.1
4_p14_E12	evo	HAMBI_1287	0.1
4_p14_E12	evo	HAMBI_1896	0.1
4_p14_E12	evo	HAMBI_1977	0.7
4_p14_F01	evo	HAMBI_0403	0.1
4_p14_F01	anc	HAMBI_1287	0.1
4_p14_F01	anc	HAMBI_1896	0.1
4_p14_F01	anc	HAMBI_1977	0.7
4_p14_F02	evo	HAMBI_0403	0.1
4_p14_F02	anc	HAMBI_1287	0.1
4_p14_F02	anc	HAMBI_1896	0.1
4_p14_F02	evo	HAMBI_1977	0.7
4_p14_F03	evo	HAMBI_0403	0.1
4_p14_F03	anc	HAMBI_1287	0.1
4_p14_F03	evo	HAMBI_1896	0.1
4_p14_F03	anc	HAMBI_1977	0.7
4_p14_F04	evo	HAMBI_0403	0.1
4_p14_F04	anc	HAMBI_1287	0.1
4_p14_F04	evo	HAMBI_1896	0.1
4_p14_F04	evo	HAMBI_1977	0.7
4_p14_F05	evo	HAMBI_0403	0.1
4_p14_F05	anc	HAMBI_1287	0.1
4_p14_F05	anc	HAMBI_1896	0.7
4_p14_F05	anc	HAMBI_1977	0.1
4_p14_F06	evo	HAMBI_0403	0.1
4_p14_F06	anc	HAMBI_1287	0.1
4_p14_F06	anc	HAMBI_1896	0.7
4_p14_F06	evo	HAMBI_1977	0.1
4_p14_F07	evo	HAMBI_0403	0.1
4_p14_F07	anc	HAMBI_1287	0.1
4_p14_F07	evo	HAMBI_1896	0.7
4_p14_F07	anc	HAMBI_1977	0.1
4_p14_F08	evo	HAMBI_0403	0.1
4_p14_F08	anc	HAMBI_1287	0.1
4_p14_F08	evo	HAMBI_1896	0.7
4_p14_F08	evo	HAMBI_1977	0.1
4_p14_F09	evo	HAMBI_0403	0.1
4_p14_F09	evo	HAMBI_1287	0.1
4_p14_F09	anc	HAMBI_1896	0.1
4_p14_F09	anc	HAMBI_1977	0.7
4_p14_F10	evo	HAMBI_0403	0.1
4_p14_F10	evo	HAMBI_1287	0.1
4_p14_F10	anc	HAMBI_1896	0.1
4_p14_F10	evo	HAMBI_1977	0.7
4_p14_F11	evo	HAMBI_0403	0.1
4_p14_F11	evo	HAMBI_1287	0.1
4_p14_F11	evo	HAMBI_1896	0.1
4_p14_F11	anc	HAMBI_1977	0.7
4_p14_F12	evo	HAMBI_0403	0.1
4_p14_F12	evo	HAMBI_1287	0.1
4_p14_F12	evo	HAMBI_1896	0.1
4_p14_F12	evo	HAMBI_1977	0.7
4_p14_G01			
4_p14_G01			
4_p14_G01			
4_p14_G01			
4_p14_G02			
